ID,county,state,lon,lat,demand,demand_pct_rank,geometry
53023,Garfield County,Washington,-117.5454032,46.43197502,2.363,0.046391753,"POLYGON ((-117.85185 46.62467, -117.740868 46.694583, -117.597792 46.672543, -117.464769 46.699626, -117.382742 46.614684, -117.254262 46.545082, -117.22812 46.462245, -117.228796 46.411306, -117.419334 46.383139, -117.419482 46.121956, -117.479988 46.121994, -117.479937263654 45.9975667668422, -117.603425834504 45.9987601734427, -117.611903 46.338478, -117.674946 46.337651, -117.737303 46.471454, -117.863347 46.470667, -117.85185 46.62467))"
41049,Morrow County,Oregon,-119.5845482,45.41846373,12.3,0.175257732,"POLYGON ((-119.999505153462 45.8116849230819, -119.965744 45.824365, -119.868153889391 45.8382266026357, -119.802655 45.84753, -119.669877 45.856867, -119.600549 45.919581, -119.571584 45.925456, -119.487829 45.906307, -119.432138558816 45.9132091442339, -119.43464 45.602985, -119.248547 45.601935, -119.248214 45.516076, -119.145144 45.515909, -119.146424 45.08294, -119.162966 44.996241, -119.643745 44.994596, -119.672228 44.995117, -119.791162 44.994755, -119.790699 45.067823, -119.759759 45.169211, -119.883914 45.169152, -119.882346 45.256916, -120.006555 45.257706, -119.999505153462 45.8116849230819))"
6089,Shasta County,California,-122.0396413,40.76422274,180.93,0.695876289,"POLYGON ((-123.068789 40.332233, -122.998682 40.418142, -122.903738 40.445071, -122.845954 40.505181, -122.695298 40.572514, -122.752197 40.688985, -122.669839 40.773567, -122.666058 40.825875, -122.600458 40.899749, -122.607363 40.957748, -122.527753 41.014395, -122.513354 41.088227, -122.457144 41.096611, -122.445453 41.15793, -122.498376 41.182675, -122.294573 41.184978, -121.446495 41.183484, -121.331786 41.183886, -121.319976 40.905886, -121.327826 40.445367, -121.361456 40.446822, -121.497635 40.445591, -121.64633 40.434726, -121.806539 40.44495, -121.940989 40.415331, -122.010316 40.426558, -122.310412 40.371064, -122.445021 40.373398, -122.523997 40.3945, -122.651341 40.328288, -122.749393 40.365522, -122.872769 40.348848, -122.918472 40.306758, -122.976548 40.315162, -123.065426 40.286971, -123.068789 40.332233))"
53039,Klickitat County,Washington,-120.7913598,45.87325839,23.271,0.288659794,"POLYGON ((-121.612232 46.044093, -121.522321 46.044006, -120.801295 46.041014, -119.865829 46.040858, -119.868153889391 45.8382266026357, -119.965744 45.824365, -119.999505153462 45.8116849230819, -120.07015 45.785152, -120.141352 45.773152, -120.210754 45.725951, -120.282156 45.72125, -120.40396 45.699249, -120.488546820704 45.6999122274785, -120.505863 45.700048, -120.591166 45.746547, -120.634968 45.745847, -120.652516760194 45.7361697306749, -120.68937 45.715847, -120.855674 45.671545, -120.895575 45.642945, -120.913935013084 45.6480658664235, -120.943977 45.656445, -121.084933 45.647893, -121.1222 45.616067, -121.183841 45.606441, -121.215779 45.671238, -121.33777 45.704949, -121.423592 45.69399, -121.440695827861 45.6990737947724, -121.52400610422 45.7238362251992, -121.609246 45.782519, -121.612232 46.044093))"
49025,Kane County,Utah,-111.8856085,37.28396285,8.227,0.134020619,"POLYGON ((-112.901162 37.543486, -112.68375 37.543692, -112.381764 37.542777, -111.840809 37.535795, -110.646731 37.540566, -110.664291 37.478001, -110.745765 37.452673, -110.699465 37.431662, -110.739807 37.344765, -110.804506 37.320931, -110.856675 37.348529, -110.902274 37.172765, -110.950653 37.133895, -111.049071 37.099623, -111.165632 37.105309, -111.250762024167 37.0007150407456, -111.278286 37.000465, -111.405869 37.001481, -111.413013987341 37.0014775769675, -112.35769 37.001025, -112.538571 37.000744128882, -112.545094 37.000734, -112.829501944372 37.0003864013144, -112.899190897616 37.0003012286284, -112.900924 37.500022, -112.901162 37.543486))"
49023,Juab County,Utah,-112.7857369,39.7010727,12.567,0.18556701,"POLYGON ((-114.047268153077 39.9060981137562, -113.248498 39.904714, -112.341988 39.904458, -112.332296 39.952789, -112.270295 39.939017, -112.1798 40.011656, -112.053511 39.893397, -112.089843 39.781928, -112.0262 39.782686, -111.823919 39.947696, -111.738 39.864107, -111.766343 39.810625, -111.641944 39.812869, -111.584754 39.740141, -111.717482 39.69456, -111.713144 39.460295, -111.747044 39.38275, -111.922389 39.381591, -112.016003 39.314561, -112.188922 39.329392, -112.212045 39.553987, -112.354467 39.553684, -112.989533 39.552529, -113.839771 39.543839, -114.047181412926 39.5427436022297, -114.047783 39.79416, -114.047268153077 39.9060981137562))"
6055,Napa County,California,-122.333374,38.50724316,134.3,0.659793814,"POLYGON ((-122.626772 38.67078, -122.464115 38.706134, -122.374235 38.811787, -122.395312 38.863994, -122.287597 38.839968, -122.248838 38.755797, -122.134387 38.604634, -122.104128 38.513362, -122.126401 38.429168, -122.064842 38.315912, -122.206068 38.315775, -122.19538 38.155017, -122.406786 38.155632, -122.349564 38.193972, -122.448117 38.379505, -122.529625 38.469593, -122.64661 38.599113, -122.626772 38.67078))"
6081,San Mateo County,California,-122.327624,37.42293065,729.181,0.886597938,"POLYGON ((-122.518088 37.576138, -122.496786 37.612136, -122.496784560243 37.665620815871, -122.496784 37.686433, -122.500678019083 37.7081325680179, -122.469057 37.708232, -122.395107 37.708339, -122.389826876588 37.708331, -122.39319 37.707531, -122.360219 37.592501, -122.244372 37.55814, -122.168449 37.504143, -122.129199702224 37.5213219985908, -122.11724 37.506721, -122.081473 37.477838, -122.144933 37.4582, -122.190402 37.431472, -122.192665 37.31801, -122.152278 37.286055, -122.152774 37.215444, -122.317682 37.186945, -122.294310191913 37.1051413867181, -122.322971 37.11546, -122.344029 37.144099, -122.397065 37.187249, -122.418452 37.248521, -122.401323 37.337009, -122.409258 37.374805, -122.443687 37.435941, -122.445987 37.461541, -122.493789 37.492341, -122.516689 37.52134, -122.518088 37.576138))"
53013,Columbia County,Washington,-117.9051983,46.29442881,4.026,0.067010309,"POLYGON ((-118.228635 46.593362, -118.21566 46.588924, -118.165292 46.555135, -117.881857 46.592193, -117.85185 46.62467, -117.863347 46.470667, -117.737303 46.471454, -117.674946 46.337651, -117.611903 46.338478, -117.603425834504 45.9987601734427, -117.717852 45.999866, -117.977657306532 46.000168202382, -117.996970429603 46.0001906671726, -117.991481 46.207702, -118.116624 46.20805, -118.116117 46.295455, -118.241872 46.295064, -118.228635 46.593362))"
53071,Walla Walla County,Washington,-118.4792572,46.23052718,61.89,0.494845361,"POLYGON ((-119.023417 46.216656, -118.777344 46.29015, -118.746199 46.359512, -118.633826 46.414022, -118.615592 46.504543, -118.471646 46.597262, -118.228635 46.593362, -118.241872 46.295064, -118.116117 46.295455, -118.116624 46.20805, -117.991481 46.207702, -117.996970429603 46.0001906671726, -118.36779 46.000622, -118.67787 46.000935, -118.987129 45.999855, -118.987227539565 45.9998002135237, -118.941323 46.027528, -118.974664 46.139523, -119.041498 46.192667, -119.023417 46.216656))"
32007,Elko County,Nevada,-115.3577619,41.14531606,54.046,0.463917526,"POLYGON ((-117.018203216741 41.9998398503691, -116.625947 41.997379, -116.332763 41.997283, -115.870181 41.996766, -115.625914 41.997415, -115.313877 41.996103, -115.038109752434 41.9986341156765, -114.89921 41.999909, -114.598267 41.994511, -114.281855 41.994214, -114.28179946722 41.9942138857579, -114.041723 41.99372, -114.039901 41.753781, -114.040231 41.49169, -114.041447 41.207752, -114.042145 40.999926, -114.042145146235 40.9998965772633, -114.043505 40.726292, -114.045577 40.495801, -114.046178 40.398313, -114.046372817373 40.1169358330122, -114.251633 40.11669, -115.263729 40.122543, -115.834969 40.127842, -116.000897 40.127376, -116.157834 40.666389, -116.158155 40.999912, -116.586786 41.000398, -117.018419 41.000254, -117.018203216741 41.9998398503691))"
41047,Marion County,Oregon,-122.5898783,44.90607209,346.703,0.798969072,"POLYGON ((-123.110356 44.930697, -123.044903 44.944028, -123.068271 45.074864, -122.996725 45.118915, -123.051106 45.211305, -122.968666 45.284729, -122.849925 45.259697, -122.832856 45.274053, -122.7849 45.274069, -122.784848 45.259575, -122.73926 45.259532, -122.747151 45.223337, -122.788389 45.130404, -122.705115 45.059023, -122.595523 45.019679, -122.535999 44.937161, -122.395514 44.900961, -122.40099 44.885751, -121.765322 44.885719, -121.734223 44.88572, -121.752994 44.829919, -121.775926 44.819846, -121.819998 44.800612, -121.799562 44.683915, -122.033006 44.685691, -122.138702 44.725179, -122.23037 44.697668, -122.276675 44.746135, -122.563727 44.767975, -122.61556 44.788386, -122.690864 44.775417, -122.783017 44.794447, -122.864965 44.7583, -122.933725 44.715882, -123.006847 44.686898, -123.013753 44.691811, -123.018514 44.698536, -123.018679 44.700354, -123.013768 44.713437, -123.015148 44.719877, -123.113025 44.759483, -123.143843 44.748914, -123.093335 44.814044, -123.180908 44.857553, -123.110356 44.930697))"
6011,Colusa County,California,-122.2342712,39.17693194,21.914,0.273195876,"POLYGON ((-122.78509 39.382975, -122.739062 39.383266, -122.136006 39.385494, -122.008857 39.413567, -121.890013 39.383864, -121.899109 39.357286, -121.908269 39.303878, -121.945514 39.179843, -121.889101 39.072373, -121.795366 38.995686, -121.835488 38.924481, -122.340172 38.924246, -122.409118 38.962793, -122.413416 39.020218, -122.492023 39.053503, -122.476083 39.172609, -122.680927 39.238726, -122.775043 39.311778, -122.743482 39.36813, -122.78509 39.382975))"
6099,Stanislaus County,California,-120.9970677,37.55834179,551.275,0.871134021,"POLYGON ((-121.471925 37.481783, -121.241219 37.664009, -121.181124 37.688092, -121.151046 37.719477, -121.110248 37.730128, -120.995754 37.760152, -120.92058 37.73846, -120.923251 37.793571, -120.926449 38.077421, -120.65343 37.831971, -120.653274 37.831858, -120.387613 37.633704, -120.38767 37.633364, -120.81557 37.466963, -120.989811 37.395871, -120.963812 37.346144, -121.226804 37.134774, -121.282271 37.183675, -121.404636 37.155989, -121.459051 37.282739, -121.409693 37.382013, -121.472648 37.48217, -121.471925 37.481783))"
4019,Pima County,Arizona,-111.789148,32.09722199,1057.597,0.932989691,"POLYGON ((-113.333894 32.505188, -112.625204 32.505355, -112.203624 32.506721, -111.569256 32.506769, -111.465685 32.501342, -111.351577 32.50139, -111.157493 32.511255, -110.451522 32.513995, -110.451002 32.427546, -110.4523 31.731219, -111.05804 31.72623, -111.164183 31.72589, -111.163717 31.521724, -111.366922 31.521361, -111.366782684389 31.4247651231261, -112.365043 31.74113, -113.333767973058 32.0402490801033, -113.333894 32.505188))"
53055,San Juan County,Washington,-122.96745,48.60182783,18.662,0.242268041,"POLYGON ((-123.237148 48.683466, -123.070427 48.699971, -123.019699 48.721312, -122.979519 48.781702, -122.937925 48.790315, -122.818436 48.744629, -122.743049 48.661991, -122.79901 48.604683, -122.771206 48.562426, -122.779124 48.508911, -122.817912 48.483888, -122.803521 48.428748, -122.874135 48.418196, -122.928004 48.439966, -123.039156 48.460003, -123.141478 48.505291, -123.20268 48.590214, -123.237148 48.683466))"
6053,Monterey County,California,-121.2422552,36.21968172,432.858,0.824742268,"POLYGON ((-121.970427 36.582754, -121.923866 36.634559, -121.860604 36.611136, -121.814462 36.682858, -121.796826 36.777543, -121.791544 36.815186, -121.812732426762 36.8500494437455, -121.793835 36.879509, -121.757482 36.899981, -121.754116 36.902768, -121.655782 36.913109, -121.644001 36.893996, -121.597698 36.83735, -121.45134 36.724793, -121.468086 36.685518, -121.350092 36.648357, -121.318373 36.610026, -121.311788 36.502736, -121.244091 36.506911, -121.193465 36.445751, -121.040797 36.323969, -121.027362 36.26008, -120.920551 36.311012, -120.86508 36.292578, -120.761483 36.20358, -120.718426 36.196848, -120.717696 36.260012, -120.75834 36.308604, -120.678582 36.267319, -120.62691 36.203227, -120.667551 36.138057, -120.433053 35.968933, -120.315068 35.907186, -120.27576 35.905881, -120.213979 35.789276, -121.185056 35.794161, -121.347053956004 35.7951862038146, -121.406823 35.844623, -121.462264 35.885618, -121.4862 35.970348, -121.531876 36.014368, -121.574602 36.025156, -121.622009 36.099695, -121.680145 36.165818, -121.779851 36.227407, -121.826425 36.24186, -121.888491 36.30281, -121.903195 36.393603, -121.9416 36.485602, -121.970427 36.582754))"
49057,Weber County,Utah,-111.9145527,41.27117931,269.561,0.773195876,"POLYGON ((-112.493515 41.076888, -112.238164 41.336551, -112.028672 41.336512, -111.963422 41.365121, -111.9591 41.433706, -111.885532 41.426343, -111.76059 41.368818, -111.666928 41.428802, -111.510815 41.423138, -111.477618 41.384348, -111.420728 41.361308, -111.497182 41.226905, -111.596389 41.238737, -111.678089 41.181218, -111.799956 41.217199, -111.872926 41.18755, -111.856247 41.139083, -112.186693 41.153028, -112.451621 41.087334, -112.493515 41.076888))"
41051,Multnomah County,Oregon,-122.4158911,45.54588808,795.083,0.896907216,"POLYGON ((-122.929146 45.721482, -122.788101 45.720966, -122.76651077133 45.7286625744452, -122.774511 45.680437, -122.756443903971 45.6624210250876, -122.738109 45.644138, -122.643907 45.609739, -122.492259 45.583281, -122.438674 45.563585, -122.380302 45.575941, -122.331502 45.548241, -122.262625 45.544321, -122.249197008052 45.5499989327412, -122.183695 45.577696, -122.101675 45.583516, -122.00369 45.61593, -121.951838 45.644951, -121.923749361985 45.6543495089694, -121.906688 45.520828, -121.864656 45.504495, -121.819587 45.461675, -121.852796 45.460236, -122.548002 45.461045, -122.571309 45.461392, -122.648787 45.432811, -122.743721 45.433294, -122.743703 45.442944, -122.743745 45.487084, -122.743862 45.519509, -122.929128 45.635313, -122.929146 45.721482))"
41041,Lincoln County,Oregon,-123.8699655,44.6424205,50.813,0.448453608,"POLYGON ((-124.1152 44.286486, -124.084401 44.415611, -124.083601 44.501123, -124.065008 44.632504, -124.063406 44.703177, -124.074066 44.798107, -124.063155 44.835333, -124.023834 44.949825, -124.010097209885 45.0449989594412, -123.724663 45.044432, -123.725337 45.025068, -123.725396 45.023601, -123.725001 44.739046, -123.704467 44.721154, -123.602609 44.721154, -123.597677 44.433109, -123.720071 44.433374, -123.715538 44.360458, -123.816525 44.315303, -123.775598 44.283547, -123.941075 44.282951, -123.961647 44.277376, -124.114370074258 44.276194, -124.1152 44.286486))"
6043,Mariposa County,California,-119.9073334,37.57978556,17.02,0.231958763,"POLYGON ((-120.391931 37.683559, -120.306312 37.665419, -120.345437 37.724787, -120.127226 37.781566, -120.079508 37.828808, -119.907013 37.757926, -119.809409 37.755025, -119.667203 37.801224, -119.646203 37.846823, -119.535699 37.904122, -119.474295 37.855623, -119.426792 37.866724, -119.308995 37.777986, -119.583585 37.560335, -119.58422 37.494696, -119.651172 37.461351, -119.651191 37.417832, -119.761809 37.417114, -120.052055 37.183108, -120.177636 37.261526, -120.38767 37.633364, -120.387613 37.633704, -120.391931 37.683559))"
32023,Nye County,Nevada,-116.4722702,38.04264256,54.738,0.474226804,"POLYGON ((-118.196274 38.999926, -117.865116 39.073654, -117.775468 39.093425, -117.331857 39.16343, -116.600946 39.161463, -115.907071 39.161848, -115.000846 38.677322, -115.000846 38.050757, -115.893857 38.050531, -115.896925 36.842085, -115.895753 36.172227, -115.845803 36.122048, -115.846113922762 35.9635526731109, -115.892975 35.999967, -116.093601 36.155805, -116.375875 36.372562, -116.488233 36.459097, -117.000895 36.847694, -117.166000564031 36.9712075385903, -117.165612 38.001692, -117.691021 38.473797, -118.196235 38.919058, -118.196274 38.999926))"
6007,Butte County,California,-121.6014741,39.66852558,207.303,0.716494845,"POLYGON ((-122.044865 39.883771, -121.804041 39.884344, -121.703241 39.98423, -121.646032 39.982527, -121.586407 40.100522, -121.436886 40.151905, -121.366818 40.086054, -121.41948 40.015766, -121.429957 39.900313, -121.350821 39.825704, -121.210878 39.725651, -121.136715 39.628169, -121.076695 39.597264, -121.149907 39.526446, -121.305122 39.519585, -121.405968 39.340569, -121.569302 39.308357, -121.62376 39.295621, -121.638066 39.305566, -121.908269 39.303878, -121.899109 39.357286, -121.890013 39.383864, -121.856532 39.536904, -121.994021 39.533926, -121.994343 39.671458, -121.947267 39.731202, -122.046471 39.797648, -122.044865 39.883771))"
6023,Humboldt County,California,-123.876044,40.69923009,135.01,0.664948454,"POLYGON ((-124.387023 40.504954, -124.301355 40.659643, -124.176715 40.843618, -124.118147 40.989263, -124.125448 41.048504, -124.154513 41.087159, -124.163988 41.138675, -124.122677 41.189726, -124.092284 41.287695, -124.063076 41.439579, -124.067473659422 41.4647361884909, -123.770551 41.464193, -123.770239 41.380776, -123.661363 41.38209, -123.487831 41.376934, -123.408291 41.179944, -123.464006 41.076348, -123.406082 41.013792, -123.481357 40.915157, -123.560163 40.950257, -123.623662 40.929823, -123.55985 40.829584, -123.544059 40.739386, -123.544458 40.001923, -124.02520517453 40.001299341669, -124.035904 40.013319, -124.068908 40.021307, -124.087086 40.078442, -124.139952 40.11635, -124.187874 40.130542, -124.258405 40.184277, -124.34307 40.243979, -124.363414 40.260974, -124.353124 40.331425, -124.365357 40.374855, -124.409591 40.438076, -124.387023 40.504954))"
6109,Tuolumne County,California,-119.9524837,38.02641659,54.531,0.469072165,"POLYGON ((-120.514952 37.95339, -120.534276 37.989443, -120.462798 38.011927, -120.442529 38.058741, -120.175915 38.373991, -120.019951 38.433521, -119.884749 38.356185, -119.705385 38.416102, -119.639205 38.32688, -119.651509 38.286462, -119.604182 38.234961, -119.632671 38.198858, -119.576496 38.157661, -119.469456 38.128283, -119.345922 38.083113, -119.30459 38.023891, -119.308389 37.946824, -119.200283 37.885827, -119.20128 37.804329, -119.268979 37.73923, -119.308995 37.777986, -119.426792 37.866724, -119.474295 37.855623, -119.535699 37.904122, -119.646203 37.846823, -119.667203 37.801224, -119.809409 37.755025, -119.907013 37.757926, -120.079508 37.828808, -120.127226 37.781566, -120.345437 37.724787, -120.306312 37.665419, -120.391931 37.683559, -120.387613 37.633704, -120.653274 37.831858, -120.514952 37.95339))"
6025,Imperial County,California,-115.3635726,33.03984345,178.713,0.690721649,"POLYGON ((-116.08109 33.074833, -116.085165 33.425932, -115.467506 33.426992, -114.830833 33.430094, -114.629146518189 33.4335449999998, -114.635183 33.422726, -114.673901 33.418299, -114.725282 33.405048, -114.707348 33.376628, -114.707962 33.323421, -114.723259 33.288079, -114.674491 33.255597, -114.678097 33.2303, -114.679359 33.159519, -114.706175 33.105335, -114.670803 33.037984, -114.628293 33.031052, -114.575161 33.036542, -114.517492069319 33.0247159744928, -114.511343 33.023455, -114.481315 32.972064, -114.47664 32.923628, -114.463127 32.901884, -114.468971 32.845155, -114.531746 32.782503, -114.540260338478 32.7748291815141, -114.570675 32.747417, -114.615724877807 32.7412791646992, -114.667493 32.734226, -114.705717 32.741581, -114.719633 32.718763, -115.000802 32.699676, -115.465164 32.6671, -116.04662 32.623353, -116.106171526176 32.6185787329199, -116.08109 33.074833))"
6097,Sonoma County,California,-122.8922516,38.5293057,482.65,0.850515464,"POLYGON ((-123.540922011634 38.7676562160393, -123.368394 38.80664, -123.136253 38.809136, -123.080997 38.852438, -122.821592 38.85014, -122.795989 38.838952, -122.626772 38.67078, -122.64661 38.599113, -122.529625 38.469593, -122.448117 38.379505, -122.349564 38.193972, -122.406786 38.155632, -122.397581230624 38.1420035972533, -122.488499639259 38.1090944743082, -122.545376 38.158733, -122.7399 38.207018, -122.911319 38.321209, -123.003146477056 38.2957052387145, -123.004122 38.297012, -123.053504 38.299385, -123.068437 38.33521, -123.085572 38.390525, -123.166428 38.474947, -123.249797 38.511045, -123.331899 38.565542, -123.349612 38.596805, -123.441774 38.699744, -123.514784 38.741966, -123.540922011634 38.7676562160393))"
6015,Del Norte County,California,-123.8974063,41.74228275,27.082,0.335051546,"POLYGON ((-124.219592 41.846432, -124.203402 41.940964, -124.211605 41.99846, -124.001188 41.996146, -123.822037598588 41.995620816947, -123.656998 41.995137, -123.519112836804 41.9991725180329, -123.565442 41.903141, -123.642812 41.889353, -123.703768 41.829117, -123.660205 41.714055, -123.719174 41.595613, -123.648046 41.535024, -123.61179 41.462127, -123.661363 41.38209, -123.770239 41.380776, -123.770551 41.464193, -124.067473659422 41.4647361884909, -124.081987 41.547761, -124.116037 41.628849, -124.143479 41.709284, -124.154246 41.728801, -124.19104 41.736079, -124.245027 41.7923, -124.219592 41.846432))"
41017,Deschutes County,Oregon,-121.226367,43.91500996,206.549,0.711340206,"POLYGON ((-121.964918 43.627045, -121.986267 43.661708, -121.964537 43.808235, -121.972931 43.861156, -121.869974 43.911664, -121.769259 44.10134, -121.799426 44.25828, -121.841346 44.285652, -121.843138 44.39263, -121.674928 44.393387, -121.107534 44.3906, -121.108537 44.218519, -121.102781 44.169238, -121.102773 44.138125, -120.987271 44.134026, -120.986587 43.960852, -120.748249 43.95731, -120.747848 43.871331, -120.37874 43.872362, -120.378107 43.785429, -120.258386 43.785297, -120.257777 43.698762, -119.897434 43.6982, -119.896581 43.611164, -120.35095 43.6116, -120.377752 43.615946, -121.332969 43.616645, -122.002362 43.615498, -121.964918 43.627045))"
41033,Josephine County,Oregon,-123.5567024,42.36511902,87.73,0.582474227,"POLYGON ((-124.013345 42.412677, -124.00863 42.419622, -124.008668 42.420822, -124.009216 42.421399, -124.010968 42.421801, -124.012771 42.423333, -124.012825 42.423994, -124.009457 42.426465, -124.009174 42.427216, -124.014459 42.434275, -124.008608 42.441928, -124.002891 42.443527, -124.002269 42.444161, -124.001681 42.445034, -124.001851 42.44602, -124.003591 42.447785, -124.004475 42.451153, -124.003205 42.451833, -124.001159 42.453976, -124.001334 42.455054, -124.005436 42.458572, -124.005773 42.459527, -124.005753 42.461239, -124.005121 42.462041, -124.004459 42.462335, -124.002827 42.462667, -124.002402 42.46302, -124.001225 42.464829, -124.000994 42.465995, -124.001127 42.467382, -124.002893 42.47166, -124.002819 42.473912, -124.001629 42.477902, -124.00144 42.480858, -124.002248 42.48466, -124.003139 42.485828, -124.005888 42.487625, -124.006863 42.488828, -124.011544 42.489628, -123.890657 42.500538, -123.831264 42.632313, -123.716492 42.784061, -123.716505 42.739658, -123.581699 42.73992, -123.445456 42.703025, -123.274283 42.73203, -123.229619 42.70261, -123.231001260578 42.004970062256, -123.347562 41.999108, -123.43477 42.001641, -123.519112836804 41.9991725180329, -123.656998 41.995137, -123.822037598588 41.995620816947, -123.858549 42.135116, -123.792184 42.237625, -123.892651 42.353293, -124.027073 42.359216, -124.013345 42.412677))"
41065,Wasco County,Oregon,-121.1665491,45.15804519,26.561,0.329896907,"POLYGON ((-121.804921 45.012382, -121.740994 45.034428, -121.716996 45.038037, -121.72235 45.046023, -121.687234 45.067371, -121.65871 45.066355, -121.651394 45.088803, -121.665717 45.11972, -121.685005 45.12369, -121.693387 45.116934, -121.70805 45.134055, -121.712219 45.153424, -121.731438 45.170633, -121.748245 45.2051, -121.698375 45.226448, -121.696479 45.25792, -121.481888 45.258128, -121.440646 45.519394, -121.440695827861 45.6990737947724, -121.423592 45.69399, -121.33777 45.704949, -121.215779 45.671238, -121.183841 45.606441, -121.1222 45.616067, -121.084933 45.647893, -120.943977 45.656445, -120.913935013084 45.6480658664235, -120.908459 45.558241, -120.826385 45.514978, -120.868569 45.401146, -120.956471 45.310345, -121.01569 45.307148, -121.023879 45.218291, -120.889357 45.202305, -120.723569 45.130911, -120.729792 45.083731, -120.503733 45.083477, -120.49516 45.068279, -120.455204 44.865607, -120.371441 44.821769, -121.08948 44.823272, -121.725068 44.825519, -121.752994 44.829919, -121.734223 44.88572, -121.765322 44.885719, -121.804921 45.012382))"
4007,Gila County,Arizona,-110.8147707,33.80222498,53.922,0.458762887,"POLYGON ((-111.720728 34.161704, -111.659622 34.386342, -111.577285 34.420375, -111.554653 34.471703, -111.502415 34.498057, -111.472046 34.462265, -111.517657 34.430392, -111.423066 34.437225, -111.427266 34.386149, -111.397229 34.426062, -111.250302 34.453274, -111.147094 34.375185, -111.096661 34.396431, -110.958863 34.314469, -110.848059 34.267205, -110.788078 34.30906, -110.750678 34.263314, -110.750672 34.000048, -110.00066 34.000046, -110.000649 33.57693, -110.000646 33.465916, -110.168992 33.451698, -110.340949 33.427066, -110.441544 33.38167, -110.457194 33.295268, -110.400676 33.198814, -110.449021 33.194526, -110.504733 33.186248, -110.593459 33.133926, -110.632529 33.142771, -110.725583 33.069896, -110.729344 33.027305, -110.781754 32.983891, -110.946684 33.250053, -110.974706 33.342095, -111.039976 33.466019, -111.153354 33.677606, -111.222055 33.602446, -111.26283 33.623157, -111.389444 33.776663, -111.372317 33.823924, -111.450904 33.919877, -111.433271 33.983321, -111.494988 33.99995, -111.463758 34.072436, -111.477243 34.150938, -111.711982 34.151073, -111.720728 34.161704))"
53037,Kittitas County,Washington,-120.6781666,47.12491583,45.189,0.417525773,"POLYGON ((-121.465976 47.367841, -121.427417 47.420678, -121.31154 47.479595, -121.217039 47.569752, -121.113569 47.597288, -121.07497 47.550891, -120.996578 47.518545, -120.917936 47.429367, -120.802533 47.422626, -120.664368 47.343305, -120.5305 47.334328, -120.389197 47.260935, -120.09446 47.262159, -120.075969 47.225898, -120.007074 47.220133, -120.002065 47.126153, -120.042866 47.073453, -119.966129 46.943757, -119.927436 46.798445, -119.973036 46.737126, -120.51 46.737946, -120.508605 46.824862, -120.633981 46.825776, -120.634562 46.91213, -121.02662 46.911308, -121.090054 46.991007, -121.280716 47.088731, -121.379682 47.087495, -121.408081 47.1181, -121.297639 47.148557, -121.3176 47.212131, -121.365138 47.224563, -121.341203 47.281261, -121.427492 47.289075, -121.465976 47.367841))"
53033,King County,Washington,-121.8327151,47.49102519,1500,0.971649485,"POLYGON ((-122.536993 47.403355, -122.445026 47.542713, -122.438093 47.777814, -122.327229 47.777657, -122.271033 47.777095, -122.112945 47.775949, -122.000365 47.775392, -121.119179 47.779933, -121.066005 47.713603, -121.121584 47.685213, -121.113569 47.597288, -121.217039 47.569752, -121.31154 47.479595, -121.427417 47.420678, -121.465976 47.367841, -121.427492 47.289075, -121.341203 47.281261, -121.365138 47.224563, -121.3176 47.212131, -121.297639 47.148557, -121.408081 47.1181, -121.379682 47.087495, -121.379961 47.087248, -121.581673 47.118648, -121.630993 47.153513, -121.796464 47.173059, -121.934881 47.138219, -122.047485 47.17123, -122.143976 47.257526, -122.208321 47.257357, -122.229495 47.257556, -122.294853 47.257246, -122.334914 47.257366, -122.437252 47.333717, -122.523572 47.324175, -122.536993 47.403355))"
4005,Coconino County,Arizona,-111.771142,35.83851879,144.06,0.675257732,"POLYGON ((-113.319971 36.096769, -113.224919 36.091144, -113.196751 36.152949, -113.13708 36.166424, -113.009038 36.23904, -112.902949 36.253761, -112.865033 36.282381, -112.792436 36.285036, -112.723991 36.345992, -112.681571 36.341662, -112.629468 36.391871, -112.623017 36.474736, -112.660059 36.54356, -112.620946 36.595942, -112.638679 36.674478, -112.600381 36.831928, -112.529299 36.952437, -112.538571 37.000744128882, -112.35769 37.001025, -111.413013987341 37.0014775769675, -111.405869 37.001481, -111.278286 37.000465, -111.250762024167 37.0007150407456, -111.066496 37.002389, -110.75069 37.003197, -110.75071 35.034206, -110.750678 34.263314, -110.788078 34.30906, -110.848059 34.267205, -110.958863 34.314469, -111.096661 34.396431, -111.147094 34.375185, -111.250302 34.453274, -111.397229 34.426062, -111.427266 34.386149, -111.423066 34.437225, -111.517657 34.430392, -111.472046 34.462265, -111.502415 34.498057, -111.554653 34.471703, -111.552106 34.8025, -111.778265 34.803304, -111.809026 34.976295, -112.334536 34.973024, -112.335791 35.148234, -112.442289 35.149238, -112.442389 35.25917, -112.47286 35.238188, -112.577399 35.243394, -112.694667 35.311651, -112.735084 35.305021, -112.953209 35.352902, -112.976935 35.392803, -113.147635 35.47898, -113.176327 35.507222, -113.334161 35.528217, -113.334024 35.803031, -113.310523 35.86435, -113.33485 35.913859, -113.317122 35.961385, -113.354176 36.040368, -113.319971 36.096769))"
